bg-amarela,272,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/paineiras-272/,Paineiras
bg-laranja,640,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/palmeira-640/,Palmeira
bg-amarela,387,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/palotinos-387/,Palotinos
bg-laranja,343,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/paraiso-343/,Paraíso
bg-laranja,534,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/parigot-de-souza-534/,Parigot de Souza
bg-laranja,623,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/parque-industrial-623/,Parque Industrial
bg-amarela,176,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/parque-tangua-176/,Parque Tanguá
bg-laranja,928,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/passauna-jardim-ipe-928/,Passaúna / Jardim Ipê
bg-laranja,911,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/passauna-911/,Passaúna
bg-amarela,462,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/petropolis-462/,Petrópolis
bg-prata,304,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/pinhais-campo-comprido-304/,Pinhais / Campo Comprido
bg-prata,527,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/pinheirinho-boqueirao-527/,Pinheirinho / Boqueirão
bg-prata,700,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/pinheirinho-cabral-700/,PINHEIRINHO/CABRAL
bg-laranja,644,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/pinheirinho-cic-644/,Pinheirinho / CIC
bg-prata,X35,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/pinheirinho-prefeitura-X35/,PINHEIRINHO/PREFEITURA
bg-vermelha,603,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/pinheirinho-rui-barbosa-603/,Pinheirinho / Rui Barbosa
